titre,ville,prix,surface,url,code_ville,page
Exclusif à nancy - appartement t3 de 58 m2,NANCY,127 000 €,58 m²,https://www.etreproprio.com/immobilier-23958271-vente-exclusif-a-nancy-appartement-t3-de-58-m2-nancy,thflcpo.lc54395,2
Nancy - superbe appartement de 111 m²,NANCY,199 000 €,111 m²,https://www.etreproprio.com/immobilier-23960811-vente-nancy-superbe-appartement-de-111-m-nancy,thflcpo.lc54395,2
À vendre en exclusivité   appartement / bureaux t4 de 74 m2 au rdc   emplacement d’exception place d’alliance,NANCY,209 000 €,74 m²,https://www.etreproprio.com/immobilier-23622311-vente-a-vendre-en-exclusivite-appartement-bureaux-t4-de-74-m2-au-rdc-emplacement-d-exception-place-d-alliance-nancy,thflcpo.lc54395,2
Appartement 142m² à nancy,NANCY,282 000 €,142 m²,https://www.etreproprio.com/immobilier-22694226-vente-appartement-142m-a-nancy-nancy,thflcpo.lc54395,2
Appartement nancy 2 pièce(s) 38.458 m2,NANCY,87 500 €,38 m²,https://www.etreproprio.com/immobilier-23960523-vente-appartement-nancy-2-pieces-38458-m2-nancy,thflcpo.lc54395,2
"Duplex 4 pièces - 70,31 m² carrez / 84,21 m² au sol - situé rue jeanne-d'arc à nancy",NANCY,144 500 €,84 m²,https://www.etreproprio.com/immobilier-23960522-vente-duplex-4-pieces-7031-m-carrez-8421-m-au-sol-situe-rue-jeanne-d-arc-a-nancy-nancy,thflcpo.lc54395,2
Appartement nancy 5 pièce(s) 104.22 m2,NANCY,224 000 €,104 m²,https://www.etreproprio.com/immobilier-23960548-vente-appartement-nancy-5-pieces-10422-m2-nancy,thflcpo.lc54395,2
Appartement 37m² à nancy,NANCY,145 000 €,37 m²,https://www.etreproprio.com/immobilier-23017616-vente-appartement-37m-a-nancy-nancy,thflcpo.lc54395,2
Appartement 21m² à nancy,NANCY,82 880 €,21 m²,https://www.etreproprio.com/immobilier-23957250-vente-appartement-21m-a-nancy-nancy,thflcpo.lc54395,2
Commerce 153m² à nancy,NANCY,269 000 €,153 m²,https://www.etreproprio.com/immobilier-23946864-vente-commerce-153m-a-nancy-nancy,thflcpo.lc54395,3
Maison 148m² à nancy,NANCY,470 000 €,148 m²,https://www.etreproprio.com/immobilier-23946863-vente-maison-148m-a-nancy-nancy,thflcpo.lc54395,3
Local commercial d'exception rue héré à nancy,NANCY,1 400 000 €,263 m²,https://www.etreproprio.com/immobilier-23938889-vente-local-commercial-d-exception-rue-here-a-nancy-nancy,thflcpo.lc54395,3
Appartement 28m² à nancy,NANCY,66 000 €,28 m²,https://www.etreproprio.com/immobilier-23939493-vente-appartement-28m-a-nancy-nancy,thflcpo.lc54395,3
Appartement 3 pièces à nancy,NANCY,225 000 €,60 m²,https://www.etreproprio.com/immobilier-23945467-vente-appartement-3-pieces-a-nancy-nancy,thflcpo.lc54395,3
Nancy / charlemagne maison f4 de 98m2 + garage + parking,NANCY,195 000 €,98 m²,https://www.etreproprio.com/immobilier-23937115-vente-nancy-charlemagne-maison-f4-de-98m2-garage-parking-nancy,thflcpo.lc54395,3
Appartement nancy 4 pièce(s) 109 m2,NANCY,258 000 €,109 m²,https://www.etreproprio.com/immobilier-23942143-vente-appartement-nancy-4-pieces-109-m2-nancy,thflcpo.lc54395,3
Nancy - superbe appartement de 111 m²,NANCY,199 000 €,111 m²,https://www.etreproprio.com/immobilier-23942205-vente-nancy-superbe-appartement-de-111-m-nancy,thflcpo.lc54395,3
"Calme absolu, adresse folle : l’equilibre parfait du centre !",NANCY,165 000 €,77 m²,https://www.etreproprio.com/immobilier-23943583-vente-calme-absolu-adresse-folle-l-equilibre-parfait-du-centre-nancy,thflcpo.lc54395,3
4 pièces à proximité de la place de la croix de bourgogne,NANCY,141 920 €,88 m²,https://www.etreproprio.com/immobilier-23944879-vente-4-pieces-a-proximite-de-la-place-de-la-croix-de-bourgogne-nancy,thflcpo.lc54395,3
Appartement 58m² à nancy,NANCY,125 000 €,58 m²,https://www.etreproprio.com/immobilier-23940680-vente-appartement-58m-a-nancy-nancy,thflcpo.lc54395,3
Fonds de commerce  restauration rapide,NANCY,98 000 €,42 m²,https://www.etreproprio.com/immobilier-23945708-vente-fonds-de-commerce-restauration-rapide-nancy,thflcpo.lc54395,3
Appartement 2 pièces à nancy,NANCY,160 000 €,41 m²,https://www.etreproprio.com/immobilier-23945442-vente-appartement-2-pieces-a-nancy-nancy,thflcpo.lc54395,3
Appartement nancy t1 bis 40 m2,NANCY,107 000 €,40 m²,https://www.etreproprio.com/immobilier-23942085-vente-appartement-nancy-t1-bis-40-m2-nancy,thflcpo.lc54395,3
Appartement 196m² à nancy,NANCY,550 000 €,196 m²,https://www.etreproprio.com/immobilier-23937404-vente-appartement-196m-a-nancy-nancy,thflcpo.lc54395,3
Fonds de commerce kebab,NANCY,145 200 €,60 m²,https://www.etreproprio.com/immobilier-23945709-vente-fonds-de-commerce-kebab-nancy,thflcpo.lc54395,3
Maison 112m² à nancy,NANCY,336 000 €,112 m²,https://www.etreproprio.com/immobilier-23940679-vente-maison-112m-a-nancy-nancy,thflcpo.lc54395,3
Appartement 146m² à nancy,NANCY,233 000 €,146 m²,https://www.etreproprio.com/immobilier-23942562-vente-appartement-146m-a-nancy-nancy,thflcpo.lc54395,3
"Idéal investisseur : appartement 3 pièces traversant de 57,86 m², au calme, déjà loué",NANCY,98 000 €,60 m²,https://www.etreproprio.com/immobilier-23944835-vente-ideal-investisseur-appartement-3-pieces-traversant-de-5786-m-au-calme-deja-loue-nancy,thflcpo.lc54395,3
Nancy / gare f2 de caractere + cave,NANCY,155 000 €,52 m²,https://www.etreproprio.com/immobilier-23937116-vente-nancy-gare-f2-de-caractere-cave-nancy,thflcpo.lc54395,3
Appartement 148m² à nancy,NANCY,425 000 €,148 m²,https://www.etreproprio.com/immobilier-21759829-vente-appartement-148m-a-nancy-nancy,thflcpo.lc54395,4
Appartement 66m² à nancy,NANCY,164 000 €,67 m²,https://www.etreproprio.com/immobilier-23829812-vente-appartement-66m-a-nancy-nancy,thflcpo.lc54395,4
Investissement locatif 2 pieces,NANCY,77 500 €,29 m²,https://www.etreproprio.com/immobilier-23935549-vente-investissement-locatif-2-pieces-nancy,thflcpo.lc54395,4
Plateau à aménager - nancy centre,NANCY,25 000 €,51 m²,https://www.etreproprio.com/immobilier-23933409-vente-plateau-a-amenager-nancy-centre-nancy,thflcpo.lc54395,4
Appartement nancy 3 pièce(s) 58 m2,NANCY,129 500 €,58 m²,https://www.etreproprio.com/immobilier-23932867-vente-appartement-nancy-3-pieces-58-m2-nancy,thflcpo.lc54395,4
Libre - f2 avec terrasse et parking rue de metz,NANCY,149 000 €,66 m²,https://www.etreproprio.com/immobilier-23934417-vente-libre-f2-avec-terrasse-et-parking-rue-de-metz-nancy,thflcpo.lc54395,4
Place de parking aérien - nancy,NANCY,6 000 €,,https://www.etreproprio.com/immobilier-23933407-vente-place-de-parking-aerien-nancy-nancy,thflcpo.lc54395,4
Appartement nancy 2 pièce(s) 33 m2,NANCY,67 000 €,33 m²,https://www.etreproprio.com/immobilier-23932823-vente-appartement-nancy-2-pieces-33-m2-nancy,thflcpo.lc54395,4
Parking couvert - nancy,NANCY,7 000 €,,https://www.etreproprio.com/immobilier-23933408-vente-parking-couvert-nancy-nancy,thflcpo.lc54395,4
Appartement  3 pièce(s),NANCY,129 500 €,58 m²,https://www.etreproprio.com/immobilier-23932871-vente-appartement-3-pieces-nancy,thflcpo.lc54395,4
Fonds de commerce à vendre nancy bar à couscous(54),NANCY,132 000 €,105 m²,https://www.etreproprio.com/immobilier-23936742-vente-fonds-de-commerce-a-vendre-nancy-bar-a-couscous54-nancy,thflcpo.lc54395,4
Appartement 57m² à nancy,NANCY,120 000 €,57 m²,https://www.etreproprio.com/immobilier-23932859-vente-appartement-57m-a-nancy-nancy,thflcpo.lc54395,4
Appartement 95m² à nancy,NANCY,225 000 €,95 m²,https://www.etreproprio.com/immobilier-23929045-vente-appartement-95m-a-nancy-nancy,thflcpo.lc54395,4
Hyper centre nancy – colocation 6 chambres – duplex rénové,NANCY,297 000 €,121 m²,https://www.etreproprio.com/immobilier-23936587-vente-hyper-centre-nancy-colocation-6-chambres-duplex-renove-nancy,thflcpo.lc54395,4
Appartement nancy 2 pièce(s) 32 m2,NANCY,99 000 €,32 m²,https://www.etreproprio.com/immobilier-23933204-vente-appartement-nancy-2-pieces-32-m2-nancy,thflcpo.lc54395,4
Appartement 53m² à nancy,NANCY,129 000 €,53 m²,https://www.etreproprio.com/immobilier-23933895-vente-appartement-53m-a-nancy-nancy,thflcpo.lc54395,4
T5 avenue de boufflers à nancy,NANCY,195 000 €,117 m²,https://www.etreproprio.com/immobilier-23926092-vente-t5-avenue-de-boufflers-a-nancy-nancy,thflcpo.lc54395,4
Appartement de caractère climatisé,NANCY,139 000 €,57 m²,https://www.etreproprio.com/immobilier-23921936-vente-appartement-de-caractere-climatise-nancy,thflcpo.lc54395,4
Commerce 250m² à nancy,NANCY,1 040 000 €,250 m²,https://www.etreproprio.com/immobilier-23921422-vente-commerce-250m-a-nancy-nancy,thflcpo.lc54395,4
À vendre : appartement spacieux de 5 pièces à nancy !,NANCY,265 000 €,97 m²,https://www.etreproprio.com/immobilier-23919910-vente-a-vendre-appartement-spacieux-de-5-pieces-a-nancy-nancy,thflcpo.lc54395,4
Table de bacchus,NANCY,760 000 €,228 m²,https://www.etreproprio.com/immobilier-21534599-vente-table-de-bacchus-nancy,thflcpo.lc54395,5
"Spacieux appartement t5 avec vue dégagée – nancy, secteur boulevard albert 1er",NANCY,172 000 €,108 m²,https://www.etreproprio.com/immobilier-23925684-vente-spacieux-appartement-t5-avec-vue-degagee-nancy-secteur-boulevard-albert-1er-nancy,thflcpo.lc54395,5
"Le calme en cœur de ville, c’est possible.",NANCY,60 000 €,23 m²,https://www.etreproprio.com/immobilier-23924615-vente-le-calme-en-coeur-de-ville-c-est-possible-nancy,thflcpo.lc54395,5
Duplex terrasse dernier etage,NANCY,351 000 €,110 m²,https://www.etreproprio.com/immobilier-22718304-vente-duplex-terrasse-dernier-etage-nancy,thflcpo.lc54395,5
Appartement 86m² à nancy,NANCY,320 000 €,86 m²,https://www.etreproprio.com/immobilier-23918993-vente-appartement-86m-a-nancy-nancy,thflcpo.lc54395,5
Nancy/boufflers - appartement 3 pieces,NANCY,119 500 €,52 m²,https://www.etreproprio.com/immobilier-23924893-vente-nancyboufflers-appartement-3-pieces-nancy,thflcpo.lc54395,5
Nancy t1 de 30 m2 - vendu loué,NANCY,76 000 €,30 m²,https://www.etreproprio.com/immobilier-23925364-vente-nancy-t1-de-30-m2-vendu-loue-nancy,thflcpo.lc54395,5
Maison de maître,NANCY,879 000 €,224 m²,https://www.etreproprio.com/immobilier-23921938-vente-maison-de-maitre-nancy,thflcpo.lc54395,5
"T4,  rue jeanne d'arc nancy",NANCY,144 000 €,83 m²,https://www.etreproprio.com/immobilier-23926093-vente-t4-rue-jeanne-d-arc-nancy-nancy,thflcpo.lc54395,5
Appartement de charme au dernier etage,NANCY,237 000 €,121 m²,https://www.etreproprio.com/immobilier-23922270-vente-appartement-de-charme-au-dernier-etage-nancy,thflcpo.lc54395,5
Maison avec terrasses et garage,NANCY,589 000 €,218 m²,https://www.etreproprio.com/immobilier-23579365-vente-maison-avec-terrasses-et-garage-nancy,thflcpo.lc54395,5
T3  rue sainte cécile nancy,NANCY,165 500 €,79 m²,https://www.etreproprio.com/immobilier-23926096-vente-t3-rue-sainte-cecile-nancy-nancy,thflcpo.lc54395,5
Appartement 82m² à nancy,NANCY,269 500 €,82 m²,https://www.etreproprio.com/immobilier-23923917-vente-appartement-82m-a-nancy-nancy,thflcpo.lc54395,5
Un havre de lumière de 95m2 au coeur de nancy,NANCY,137 000 €,95 m²,https://www.etreproprio.com/immobilier-23922478-vente-un-havre-de-lumiere-de-95m2-au-coeur-de-nancy-nancy,thflcpo.lc54395,5
Nancy/beauregard - appartement 4 pieces avec balcon,NANCY,99 000 €,71 m²,https://www.etreproprio.com/immobilier-23915495-vente-nancybeauregard-appartement-4-pieces-avec-balcon-nancy,thflcpo.lc54395,5
"Nancy carnot un tres bel appartement de 260 m2, avec 4 chambres, avec balcons, garage et caves.",NANCY,551 200 €,260 m²,https://www.etreproprio.com/immobilier-23917468-vente-nancy-carnot-un-tres-bel-appartement-de-260-m2-avec-4-chambres-avec-balcons-garage-et-caves-nancy,thflcpo.lc54395,5
Fonds de commerce à vendre nancy (54) - garage midas (bd lobau),NANCY,240 000 €,650 m²,https://www.etreproprio.com/immobilier-23918199-vente-fonds-de-commerce-a-vendre-nancy-54-garage-midas-bd-lobau-nancy,thflcpo.lc54395,5
Plateau duplex à aménager,NANCY,149 000 €,149 m²,https://www.etreproprio.com/immobilier-22392085-vente-plateau-duplex-a-amenager-nancy,thflcpo.lc54395,5
"Offre rare ! garage double, centre-ville nancy",NANCY,39 000 €,22 m²,https://www.etreproprio.com/immobilier-23916877-vente-offre-rare-garage-double-centre-ville-nancy-nancy,thflcpo.lc54395,5
Appartement nancy 3 pièces 53m2,NANCY,179 000 €,53 m²,https://www.etreproprio.com/immobilier-23913877-vente-appartement-nancy-3-pieces-53m2-nancy,thflcpo.lc54395,5
"Nancy quartier charlemagne, rare - coup de coeur assuré pour cette charmante maison de ville en très bon état : 2 chambres, un b",NANCY,299 300 €,100 m²,https://www.etreproprio.com/immobilier-23909925-vente-nancy-quartier-charlemagne-rare-coup-de-coeur-assure-pour-cette-charmante-maison-de-ville-en-tres-bon-etat-2-chambres-un-b-nancy,thflcpo.lc54395,6
Nancy centre / murs commerciaux + 3 logements locatifs,NANCY,263 000 €,120 m²,https://www.etreproprio.com/immobilier-23911831-vente-nancy-centre-murs-commerciaux-3-logements-locatifs-nancy,thflcpo.lc54395,6
Hyper-centre nancy,NANCY,112 500 €,66 m²,https://www.etreproprio.com/immobilier-23321865-vente-hyper-centre-nancy-nancy,thflcpo.lc54395,6
Appartement à nancy gare - poincaré - foch - anatole france,NANCY,105 000 €,40 m²,https://www.etreproprio.com/immobilier-23374145-vente-appartement-a-nancy-gare-poincare-foch-anatole-france-nancy,thflcpo.lc54395,6
Appartement de caractère,NANCY,219 000 €,70 m²,https://www.etreproprio.com/immobilier-23678441-vente-appartement-de-caractere-nancy,thflcpo.lc54395,6
Nancy - avenue de boufflers - appartement 4 pièces avec balcon et cave,NANCY,97 000 €,57 m²,https://www.etreproprio.com/immobilier-23901732-vente-nancy-avenue-de-boufflers-appartement-4-pieces-avec-balcon-et-cave-nancy,thflcpo.lc54395,6
Bel appartement lumineux a vendre type f3 avec balcon,NANCY,194 000 €,70 m²,https://www.etreproprio.com/immobilier-22519494-vente-bel-appartement-lumineux-a-vendre-type-f3-avec-balcon-nancy,thflcpo.lc54395,6
Appartement loué,NANCY,97 000 €,29 m²,https://www.etreproprio.com/immobilier-23902669-vente-appartement-loue-nancy,thflcpo.lc54395,6
Appartement f3 à vendre à nancy,NANCY,188 000 €,74 m²,https://www.etreproprio.com/immobilier-22884110-vente-appartement-f3-a-vendre-a-nancy-nancy,thflcpo.lc54395,6
Maison nancy 6 pièce(s) 165 m2,NANCY,378 000 €,165 m²,https://www.etreproprio.com/immobilier-23903433-vente-maison-nancy-6-pieces-165-m2-nancy,thflcpo.lc54395,6
Local professionnel,NANCY,97 000 €,29 m²,https://www.etreproprio.com/immobilier-23902668-vente-local-professionnel-nancy,thflcpo.lc54395,6
"Appartement t2 35,80 m2 nancy 54000",NANCY,125 000 €,38 m²,https://www.etreproprio.com/immobilier-23587014-vente-appartement-t2-3580-m2-nancy-54000-nancy,thflcpo.lc54395,6
Appartement 146m² à nancy,NANCY,339 000 €,146 m²,https://www.etreproprio.com/immobilier-23525142-vente-appartement-146m-a-nancy-nancy,thflcpo.lc54395,6
Fonds de commerce,NANCY,69 000 €,90 m²,https://www.etreproprio.com/immobilier-21242171-vente-fonds-de-commerce-nancy,thflcpo.lc54395,6
Appartement 213m² à nancy,NANCY,599 000 €,213 m²,https://www.etreproprio.com/immobilier-23466005-vente-appartement-213m-a-nancy-nancy,thflcpo.lc54395,6
Appartement 56m² à nancy,NANCY,156 000 €,56 m²,https://www.etreproprio.com/immobilier-23892895-vente-appartement-56m-a-nancy-nancy,thflcpo.lc54395,6
Nancy exelmans / appartement 3 pieces avec balcon et garage,NANCY,86 000 €,59 m²,https://www.etreproprio.com/immobilier-23896385-vente-nancy-exelmans-appartement-3-pieces-avec-balcon-et-garage-nancy,thflcpo.lc54395,6
Maison 75m² à nancy,NANCY,215 000 €,75 m²,https://www.etreproprio.com/immobilier-23889406-vente-maison-75m-a-nancy-nancy,thflcpo.lc54395,6
Appartement nancy hyper centre 5 pieces 152 m2,NANCY,299 900 €,152 m²,https://www.etreproprio.com/immobilier-22977745-vente-appartement-nancy-hyper-centre-5-pieces-152-m2-nancy,thflcpo.lc54395,6
Appartement,NANCY,110 000 €,42 m²,https://www.etreproprio.com/immobilier-23890398-vente-appartement-nancy,thflcpo.lc54395,6
"A vendre - appartement f3 - environ 67,61m2 - saint denis -  proche centre ville- 173 250€ hai",SAINT-DENIS,173 250 €,68 m²,https://www.etreproprio.com/immobilier-23977010-vente-a-vendre-appartement-f3-environ-6761m2-saint-denis-proche-centre-ville-173-250-hai-saint-denis,thflcpo.lc97411,1
A vendre - villa t7 - 8eme km - la montagne - 525 000€ hai,SAINT-DENIS,525 000 €,202 m²,https://www.etreproprio.com/immobilier-23977015-vente-a-vendre-villa-t7-8eme-km-la-montagne-525-000-hai-saint-denis,thflcpo.lc97411,1
Appartement 98m² à saint-denis,SAINT-DENIS,295 000 €,98 m²,https://www.etreproprio.com/immobilier-23113695-vente-appartement-98m-a-saint-denis-saint-denis,thflcpo.lc97411,1
A vendre - terrain de 318m2 - bois de nefles st clotilde - 107 000€ hai,SAINT-DENIS,107 000 €,456 m²,https://www.etreproprio.com/immobilier-23977016-vente-a-vendre-terrain-de-318m2-bois-de-nefles-st-clotilde-107-000-hai-saint-denis,thflcpo.lc97411,1
Demeure de prestige saint denis 8 pièces 350 m2,SAINT-DENIS,1 144 000 €,350 m²,https://www.etreproprio.com/immobilier-23976303-vente-demeure-de-prestige-saint-denis-8-pieces-350-m2-saint-denis,thflcpo.lc97411,1
Appartement 60m² à saint-denis,SAINT-DENIS,189 875 €,60 m²,https://www.etreproprio.com/immobilier-23977796-vente-appartement-60m-a-saint-denis-saint-denis,thflcpo.lc97411,1
Maison 189m² à saint-denis,SAINT-DENIS,540 000 €,189 m²,https://www.etreproprio.com/immobilier-23973477-vente-maison-189m-a-saint-denis-saint-denis,thflcpo.lc97411,1
Appartement 42m² à saint-denis,SAINT-DENIS,208 900 €,42 m²,https://www.etreproprio.com/immobilier-23972669-vente-appartement-42m-a-saint-denis-saint-denis,thflcpo.lc97411,1
Maison 264m² à saint-denis,SAINT-DENIS,550 000 €,264 m²,https://www.etreproprio.com/immobilier-23971002-vente-maison-264m-a-saint-denis-saint-denis,thflcpo.lc97411,1
Appartement 150m² à saint-denis,SAINT-DENIS,349 000 €,150 m²,https://www.etreproprio.com/immobilier-23144379-vente-appartement-150m-a-saint-denis-saint-denis,thflcpo.lc97411,1
A vendre - appartement t2 - montgaillard st denis - 115 025€ hai,SAINT-DENIS,115 025 €,51 m²,https://www.etreproprio.com/immobilier-23977013-vente-a-vendre-appartement-t2-montgaillard-st-denis-115-025-hai-saint-denis,thflcpo.lc97411,1
"A vendre - exclusivite- loft de type t4 d'environ 111,68m2 - saint denis - jardin de l'etat - 485 000€ hai",SAINT-DENIS,485 000 €,112 m²,https://www.etreproprio.com/immobilier-23977011-vente-a-vendre-exclusivite-loft-de-type-t4-d-environ-11168m2-saint-denis-jardin-de-l-etat-485-000-hai-saint-denis,thflcpo.lc97411,1
A vendre - ensemble immobilier - saint-denis ( quartier saint-jacques) - 430 000€ hai,SAINT-DENIS,430 000 €,147 m²,https://www.etreproprio.com/immobilier-23977014-vente-a-vendre-ensemble-immobilier-saint-denis-quartier-saint-jacques-430-000-hai-saint-denis,thflcpo.lc97411,1
"A vendre - un appartement duplex de type t5/6 d'environ 126,70m2 - carre d'or saint denis - 399 000€ hai",SAINT-DENIS,399 000 €,127 m²,https://www.etreproprio.com/immobilier-23977012-vente-a-vendre-un-appartement-duplex-de-type-t56-d-environ-12670m2-carre-d-or-saint-denis-399-000-hai-saint-denis,thflcpo.lc97411,1
Appartement t1 de 42 m² situé à sainte-clotilde 97490,SAINT-DENIS,90 590 €,41 m²,https://www.etreproprio.com/immobilier-23965466-vente-appartement-t1-de-42-m-situe-a-sainte-clotilde-97490-saint-denis,thflcpo.lc97411,1
Maison 218m² à saint-denis,SAINT-DENIS,470 000 €,218 m²,https://www.etreproprio.com/immobilier-23962440-vente-maison-218m-a-saint-denis-saint-denis,thflcpo.lc97411,1
Maison 78m² à saint-denis,SAINT-DENIS,125 000 €,79 m²,https://www.etreproprio.com/immobilier-23949023-vente-maison-78m-a-saint-denis-saint-denis,thflcpo.lc97411,1
Appartement 76m² à saint-denis,SAINT-DENIS,187 000 €,76 m²,https://www.etreproprio.com/immobilier-23959359-vente-appartement-76m-a-saint-denis-saint-denis,thflcpo.lc97411,1
Maison saint denis 97400,SAINT-DENIS,265 000 €,100 m²,https://www.etreproprio.com/immobilier-23954922-vente-maison-saint-denis-97400-saint-denis,thflcpo.lc97411,1
"T3 loué, idéal investisseur – sainte-clotilde",SAINT-DENIS,139 000 €,55 m²,https://www.etreproprio.com/immobilier-23945646-vente-t3-loue-ideal-investisseur-sainte-clotilde-saint-denis,thflcpo.lc97411,1
"À vendre saint-denis (97400) – apt t2 de 54,79 m² avec varangue – résidence les pêchers",SAINT-DENIS,130 800 €,45 m²,https://www.etreproprio.com/immobilier-23586169-vente-a-vendre-saint-denis-97400-apt-t2-de-5479-m-avec-varangue-residence-les-pechers-saint-denis,thflcpo.lc97411,2
Appartement t2,SAINT-DENIS,155 150 €,70 m²,https://www.etreproprio.com/immobilier-23945941-vente-appartement-t2-saint-denis,thflcpo.lc97411,2
"Beau t2 en rez-de-jardin, 51 m2 superficie utile, quartier les bas de la rivière",SAINT-DENIS,138 000 €,40 m²,https://www.etreproprio.com/immobilier-23927798-vente-beau-t2-en-rez-de-jardin-51-m2-superficie-utile-quartier-les-bas-de-la-riviere-saint-denis,thflcpo.lc97411,2
Appartement 90m² à saint-denis,SAINT-DENIS,238 000 €,90 m²,https://www.etreproprio.com/immobilier-23491938-vente-appartement-90m-a-saint-denis-saint-denis,thflcpo.lc97411,2
Terrain 300m² sainte-clotilde,SAINT-DENIS,218 000 €,300 m²,https://www.etreproprio.com/immobilier-23936406-vente-terrain-300m-sainte-clotilde-saint-denis,thflcpo.lc97411,2
Terrain 600m² sainte-clotilde,SAINT-DENIS,430 000 €,600 m²,https://www.etreproprio.com/immobilier-23927291-vente-terrain-600m-sainte-clotilde-saint-denis,thflcpo.lc97411,2
Terrain 457m² à saint-denis,SAINT-DENIS,274 200 €,457 m²,https://www.etreproprio.com/immobilier-23922768-vente-terrain-457m-a-saint-denis-saint-denis,thflcpo.lc97411,2
Appartement t3 duplex avec vue mer et montagne – résidence petite île,SAINT-DENIS,220 000 €,75 m²,https://www.etreproprio.com/immobilier-23927357-vente-appartement-t3-duplex-avec-vue-mer-et-montagne-residence-petite-ile-saint-denis,thflcpo.lc97411,2
Studio - bellepierre,SAINT-DENIS,84 336 €,23 m²,https://www.etreproprio.com/immobilier-23926638-vente-studio-bellepierre-saint-denis,thflcpo.lc97411,2
Saint denis (bas de montgaillard) - maison à rénover 144m2 vue mer,SAINT-DENIS,445 000 €,144 m²,https://www.etreproprio.com/immobilier-23927531-vente-saint-denis-bas-de-montgaillard-maison-a-renover-144m2-vue-mer-saint-denis,thflcpo.lc97411,2
Terrain 342m² à saint-denis,SAINT-DENIS,206 000 €,342 m²,https://www.etreproprio.com/immobilier-23922766-vente-terrain-342m-a-saint-denis-saint-denis,thflcpo.lc97411,2
F3 récent de 64 m2 plus terrasse sur st denis dernier étage,SAINT-DENIS,336 000 €,64 m²,https://www.etreproprio.com/immobilier-23492472-vente-f3-recent-de-64-m2-plus-terrasse-sur-st-denis-dernier-etage-saint-denis,thflcpo.lc97411,2
Terrain 410m² à saint-denis,SAINT-DENIS,246 700 €,410 m²,https://www.etreproprio.com/immobilier-23922769-vente-terrain-410m-a-saint-denis-saint-denis,thflcpo.lc97411,2
"À saint-denis, appartement avec terrasse 3 chambres à acheter",SAINT-DENIS,430 000 €,88 m²,https://www.etreproprio.com/immobilier-23924520-vente-a-saint-denis-appartement-avec-terrasse-3-chambres-a-acheter-saint-denis,thflcpo.lc97411,2
Terrain 491m² à saint-denis,SAINT-DENIS,294 600 €,491 m²,https://www.etreproprio.com/immobilier-23922770-vente-terrain-491m-a-saint-denis-saint-denis,thflcpo.lc97411,2
Terrain 302m² à saint-denis,SAINT-DENIS,182 500 €,302 m²,https://www.etreproprio.com/immobilier-23922767-vente-terrain-302m-a-saint-denis-saint-denis,thflcpo.lc97411,2
Appartement 123m² à saint-denis,SAINT-DENIS,498 750 €,123 m²,https://www.etreproprio.com/immobilier-23515501-vente-appartement-123m-a-saint-denis-saint-denis,thflcpo.lc97411,2
Appartement 23m² à saint-denis,SAINT-DENIS,124 000 €,23 m²,https://www.etreproprio.com/immobilier-23913994-vente-appartement-23m-a-saint-denis-saint-denis,thflcpo.lc97411,2
Maison 110m² à saint-denis,SAINT-DENIS,443 100 €,110 m²,https://www.etreproprio.com/immobilier-23233437-vente-maison-110m-a-saint-denis-saint-denis,thflcpo.lc97411,2
A vendre - saint-denis - montgaillard - appartement f4/7 dernier étage avec balcon et vue dégagée sur mer et montagne,SAINT-DENIS,199 000 €,98 m²,https://www.etreproprio.com/immobilier-22763736-vente-a-vendre-saint-denis-montgaillard-appartement-f47-dernier-etage-avec-balcon-et-vue-degagee-sur-mer-et-montagne-saint-denis,thflcpo.lc97411,2
A vendre - villa - saint denis - le brule,SAINT-DENIS,265 000 €,115 m²,https://www.etreproprio.com/immobilier-23918388-vente-a-vendre-villa-saint-denis-le-brule-saint-denis,thflcpo.lc97411,3
Maison 187m² à saint-denis,SAINT-DENIS,470 000 €,187 m²,https://www.etreproprio.com/immobilier-23914002-vente-maison-187m-a-saint-denis-saint-denis,thflcpo.lc97411,3
A vendre f4 centre de saint denis.,SAINT-DENIS,450 000 €,80 m²,https://www.etreproprio.com/immobilier-23915572-vente-a-vendre-f4-centre-de-saint-denis-saint-denis,thflcpo.lc97411,3
Terrain 419m² à saint-denis,SAINT-DENIS,649 000 €,419 m²,https://www.etreproprio.com/immobilier-23914013-vente-terrain-419m-a-saint-denis-saint-denis,thflcpo.lc97411,3
Terrain 3400m² à saint-denis,SAINT-DENIS,430 000 €,3 400 m²,https://www.etreproprio.com/immobilier-23914046-vente-terrain-3400m-a-saint-denis-saint-denis,thflcpo.lc97411,3
Appartement 76m² à saint-denis,SAINT-DENIS,232 000 €,76 m²,https://www.etreproprio.com/immobilier-23909681-vente-appartement-76m-a-saint-denis-saint-denis,thflcpo.lc97411,3
Appartement 34m² à saint-denis,SAINT-DENIS,110 000 €,34 m²,https://www.etreproprio.com/immobilier-23899179-vente-appartement-34m-a-saint-denis-saint-denis,thflcpo.lc97411,3
Appartement 74m² à saint-denis,SAINT-DENIS,183 600 €,74 m²,https://www.etreproprio.com/immobilier-23900084-vente-appartement-74m-a-saint-denis-saint-denis,thflcpo.lc97411,3
Appartement 56m² à saint-denis,SAINT-DENIS,120 000 €,56 m²,https://www.etreproprio.com/immobilier-23904355-vente-appartement-56m-a-saint-denis-saint-denis,thflcpo.lc97411,3
